source_file,diff_type,kind,metric,compiler1_name,compiler2_name,compiler1,compiler2,diff,diff_percent,unit,direction,which_is_better
prefix_sum.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,2.0282,2.1544,0.1262,6.222266,%,lower_is_better,g++
prefix_sum.cpp,standard,metric,cache_misses,g++,clang++,200790.0,209904.0,9114.0,4.539071,misses,lower_is_better,g++
prefix_sum.cpp,standard,metric,cache_references,g++,clang++,9900119.0,9743071.0,-157048.0,-1.586324,references,lower_is_better,clang++
prefix_sum.cpp,standard,metric,cpu_cycles,g++,clang++,153702075.0,152525161.0,-1176914.0,-0.765711,cycles,lower_is_better,clang++
prefix_sum.cpp,standard,metric,dtlb_load_misses,g++,clang++,30290.0,31998.0,1708.0,5.638825,misses,lower_is_better,g++
prefix_sum.cpp,standard,metric,execution_time_ms,g++,clang++,28.1802,28.0918,-0.0884,-0.313695,ms,lower_is_better,clang++
prefix_sum.cpp,standard,metric,frontend_stall_cycles,g++,clang++,5055568.0,3711863.0,-1343705.0,-26.578715,cycles,lower_is_better,clang++
prefix_sum.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,3.2892,2.4336,-0.8556,-26.012404,%,lower_is_better,clang++
prefix_sum.cpp,standard,metric,instruction_count,g++,clang++,428954125.0,295841027.0,-133113098.0,-31.032013,instructions,lower_is_better,clang++
prefix_sum.cpp,standard,metric,ipc,g++,clang++,2.7908,1.9396,-0.8512,-30.500215,insn/cycle,higher_is_better,g++
prefix_sum.cpp,standard,metric,itlb_load_misses,g++,clang++,223.0,261.0,38.0,17.040359,misses,lower_is_better,g++
prefix_sum.cpp,standard,metric,l1_cache_misses,g++,clang++,4821244.0,4820499.0,-745.0,-0.015452,misses,lower_is_better,clang++
prefix_sum.cpp,standard,metric,l1_icache_misses,g++,clang++,123156.0,83405.0,-39751.0,-32.27695,misses,lower_is_better,clang++
prefix_sum.cpp,standard,metric,l2_cache_misses,g++,clang++,320478.0,305052.0,-15426.0,-4.813435,misses,lower_is_better,clang++
prefix_sum.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,6.6472,6.3282,-0.319,-4.799013,%,lower_is_better,clang++
prefix_sum.cpp,standard,metric,ref_cycles,g++,clang++,105881433.0,105081874.0,-799559.0,-0.755146,cycles,lower_is_better,clang++
prefix_sum.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,320478.0,305052.0,-15426.0,-4.813435,misses,lower_is_better,clang++
prefix_sum.cpp,derived,metric,branch_instructions,g++,clang++,71355224.0,27477243.0,-43877981.0,-61.492318,branches,lower_is_better,clang++
prefix_sum.cpp,derived,metric,branch_mispredictions,g++,clang++,16757.0,14917.0,-1840.0,-10.980486,misses,lower_is_better,clang++
prefix_sum.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,0.0235,0.0543,0.0308,131.06383,%,lower_is_better,g++
prefix_sum.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,2.0282,2.1544,0.1262,6.222266,%,lower_is_better,g++
prefix_sum.cpp,derived,metric,cache_misses,g++,clang++,200790.0,209904.0,9114.0,4.539071,misses,lower_is_better,g++
prefix_sum.cpp,derived,metric,cache_references,g++,clang++,9900119.0,9743071.0,-157048.0,-1.586324,references,lower_is_better,clang++
prefix_sum.cpp,derived,metric,cpu_cycles,g++,clang++,153702075.0,152525161.0,-1176914.0,-0.765711,cycles,lower_is_better,clang++
prefix_sum.cpp,derived,metric,dtlb_load_misses,g++,clang++,30290.0,31998.0,1708.0,5.638825,misses,lower_is_better,g++
prefix_sum.cpp,derived,metric,execution_time_ms,g++,clang++,28.1802,28.0918,-0.0884,-0.313695,ms,lower_is_better,clang++
prefix_sum.cpp,derived,metric,frontend_stall_cycles,g++,clang++,5055568.0,3711863.0,-1343705.0,-26.578715,cycles,lower_is_better,clang++
prefix_sum.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,3.2892,2.4336,-0.8556,-26.012404,%,lower_is_better,clang++
prefix_sum.cpp,derived,metric,instruction_count,g++,clang++,428954125.0,295841027.0,-133113098.0,-31.032013,instructions,lower_is_better,clang++
prefix_sum.cpp,derived,metric,ipc,g++,clang++,2.7908,1.9396,-0.8512,-30.500215,insn/cycle,higher_is_better,g++
prefix_sum.cpp,derived,metric,itlb_load_misses,g++,clang++,223.0,261.0,38.0,17.040359,misses,lower_is_better,g++
prefix_sum.cpp,derived,metric,l1_cache_misses,g++,clang++,4821244.0,4820499.0,-745.0,-0.015452,misses,lower_is_better,clang++
prefix_sum.cpp,derived,metric,l1_icache_misses,g++,clang++,123156.0,83405.0,-39751.0,-32.27695,misses,lower_is_better,clang++
prefix_sum.cpp,derived,metric,l2_cache_misses,g++,clang++,320478.0,305052.0,-15426.0,-4.813435,misses,lower_is_better,clang++
prefix_sum.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,6.6472,6.3282,-0.319,-4.799013,%,lower_is_better,clang++
prefix_sum.cpp,derived,metric,ref_cycles,g++,clang++,105881433.0,105081874.0,-799559.0,-0.755146,cycles,lower_is_better,clang++
prefix_sum.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.000235,0.000543,0.000308,131.06383,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,branch_mpki,g++,clang++,0.039065,0.050422,0.011357,29.072059,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.020282,0.021544,0.001262,6.222266,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,cpi,g++,clang++,0.358318,0.515565,0.157247,43.884762,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,execution_efficiency,g++,clang++,15221826.850058,10531223.595498,-4690603.25456,-30.814982,,higher_is_better,g++
prefix_sum.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.032892,0.024336,-0.008556,-26.012404,,lower_is_better,clang++
prefix_sum.cpp,derived,derived_metric,ipc,g++,clang++,2.790815,1.939621,-0.851194,-30.499836,,higher_is_better,g++
prefix_sum.cpp,derived,derived_metric,l1_mpki,g++,clang++,11.239533,16.294221,5.054688,44.972402,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,l2_mpki,g++,clang++,0.747115,1.031135,0.28402,38.015567,,lower_is_better,g++
prefix_sum.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.02308,0.032933,0.009853,42.690641,,lower_is_better,g++
rolling_hash.cpp,standard,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,178029.0,194445.0,16416.0,9.22097,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,branch_instructions,g++,clang++,111729332.0,34408360.0,-77320972.0,-69.203826,branches,lower_is_better,clang++
rolling_hash.cpp,standard,metric,branch_mispredictions,g++,clang++,6471589.0,12945.0,-6458644.0,-99.799972,misses,lower_is_better,clang++
rolling_hash.cpp,standard,metric,branch_miss_rate_pct,g++,clang++,5.7922,0.0376,-5.7546,-99.350851,%,lower_is_better,clang++
rolling_hash.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,6.2047,8.135,1.9303,31.110287,%,lower_is_better,g++
rolling_hash.cpp,standard,metric,cache_misses,g++,clang++,169921.0,224005.0,54084.0,31.828909,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,cache_references,g++,clang++,2738566.0,2753610.0,15044.0,0.549339,references,lower_is_better,g++
rolling_hash.cpp,standard,metric,cpu_cycles,g++,clang++,245129418.0,278487487.0,33358069.0,13.60835,cycles,lower_is_better,g++
rolling_hash.cpp,standard,metric,dtlb_load_misses,g++,clang++,14711.0,14805.0,94.0,0.638978,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,execution_time_ms,g++,clang++,46.241,50.3064,4.0654,8.791765,ms,lower_is_better,g++
rolling_hash.cpp,standard,metric,frontend_stall_cycles,g++,clang++,68519518.0,5344878.0,-63174640.0,-92.199481,cycles,lower_is_better,clang++
rolling_hash.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,27.9524,1.9193,-26.0331,-93.133684,%,lower_is_better,clang++
rolling_hash.cpp,standard,metric,instruction_count,g++,clang++,465191949.0,532227724.0,67035775.0,14.410347,instructions,lower_is_better,g++
rolling_hash.cpp,standard,metric,ipc,g++,clang++,1.8977,1.9111,0.0134,0.706118,insn/cycle,higher_is_better,clang++
rolling_hash.cpp,standard,metric,itlb_load_misses,g++,clang++,292.0,293.0,1.0,0.342466,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,l1_cache_misses,g++,clang++,1272906.0,1267270.0,-5636.0,-0.442766,misses,lower_is_better,clang++
rolling_hash.cpp,standard,metric,l1_icache_misses,g++,clang++,59416.0,87372.0,27956.0,47.051299,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,l2_cache_misses,g++,clang++,178029.0,194445.0,16416.0,9.22097,misses,lower_is_better,g++
rolling_hash.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,13.986,15.3436,1.3576,9.70685,%,lower_is_better,g++
rolling_hash.cpp,standard,metric,ref_cycles,g++,clang++,168270427.0,191571277.0,23300850.0,13.847264,cycles,lower_is_better,g++
rolling_hash.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,178029.0,194445.0,16416.0,9.22097,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,branch_instructions,g++,clang++,111729332.0,34408360.0,-77320972.0,-69.203826,branches,lower_is_better,clang++
rolling_hash.cpp,derived,metric,branch_mispredictions,g++,clang++,6471589.0,12945.0,-6458644.0,-99.799972,misses,lower_is_better,clang++
rolling_hash.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,5.7922,0.0376,-5.7546,-99.350851,%,lower_is_better,clang++
rolling_hash.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,6.2047,8.135,1.9303,31.110287,%,lower_is_better,g++
rolling_hash.cpp,derived,metric,cache_misses,g++,clang++,169921.0,224005.0,54084.0,31.828909,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,cache_references,g++,clang++,2738566.0,2753610.0,15044.0,0.549339,references,lower_is_better,g++
rolling_hash.cpp,derived,metric,cpu_cycles,g++,clang++,245129418.0,278487487.0,33358069.0,13.60835,cycles,lower_is_better,g++
rolling_hash.cpp,derived,metric,dtlb_load_misses,g++,clang++,14711.0,14805.0,94.0,0.638978,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,execution_time_ms,g++,clang++,46.241,50.3064,4.0654,8.791765,ms,lower_is_better,g++
rolling_hash.cpp,derived,metric,frontend_stall_cycles,g++,clang++,68519518.0,5344878.0,-63174640.0,-92.199481,cycles,lower_is_better,clang++
rolling_hash.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,27.9524,1.9193,-26.0331,-93.133684,%,lower_is_better,clang++
rolling_hash.cpp,derived,metric,instruction_count,g++,clang++,465191949.0,532227724.0,67035775.0,14.410347,instructions,lower_is_better,g++
rolling_hash.cpp,derived,metric,ipc,g++,clang++,1.8977,1.9111,0.0134,0.706118,insn/cycle,higher_is_better,clang++
rolling_hash.cpp,derived,metric,itlb_load_misses,g++,clang++,292.0,293.0,1.0,0.342466,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,l1_cache_misses,g++,clang++,1272906.0,1267270.0,-5636.0,-0.442766,misses,lower_is_better,clang++
rolling_hash.cpp,derived,metric,l1_icache_misses,g++,clang++,59416.0,87372.0,27956.0,47.051299,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,l2_cache_misses,g++,clang++,178029.0,194445.0,16416.0,9.22097,misses,lower_is_better,g++
rolling_hash.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,13.986,15.3436,1.3576,9.70685,%,lower_is_better,g++
rolling_hash.cpp,derived,metric,ref_cycles,g++,clang++,168270427.0,191571277.0,23300850.0,13.847264,cycles,lower_is_better,g++
rolling_hash.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.057922,0.000376,-0.057546,-99.350851,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,branch_mpki,g++,clang++,13.911653,0.024322,-13.887331,-99.825168,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.062047,0.08135,0.019303,31.110287,,lower_is_better,g++
rolling_hash.cpp,derived,derived_metric,cpi,g++,clang++,0.526943,0.523249,-0.003694,-0.701025,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,execution_efficiency,g++,clang++,10060161.95584,10579721.943928,519559.988088,5.164529,,higher_is_better,clang++
rolling_hash.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.279524,0.019193,-0.260331,-93.133684,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,ipc,g++,clang++,1.89774,1.911137,0.013397,0.705945,,higher_is_better,clang++
rolling_hash.cpp,derived,derived_metric,l1_mpki,g++,clang++,2.736303,2.381067,-0.355236,-12.982334,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,l2_mpki,g++,clang++,0.3827,0.365342,-0.017358,-4.535668,,lower_is_better,clang++
rolling_hash.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.005887,0.005174,-0.000713,-12.111432,,lower_is_better,clang++
row_sum.cpp,standard,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,314753.0,219291.0,-95462.0,-30.329179,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,branch_instructions,g++,clang++,37876022.0,13386464.0,-24489558.0,-64.657154,branches,lower_is_better,clang++
row_sum.cpp,standard,metric,branch_mispredictions,g++,clang++,45662.0,31770.0,-13892.0,-30.423547,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,branch_miss_rate_pct,g++,clang++,0.1206,0.2373,0.1167,96.766169,%,lower_is_better,g++
row_sum.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,5.1569,3.2389,-1.918,-37.192887,%,lower_is_better,clang++
row_sum.cpp,standard,metric,cache_misses,g++,clang++,288068.0,179697.0,-108371.0,-37.619937,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,cache_references,g++,clang++,5586031.0,5548071.0,-37960.0,-0.679552,references,lower_is_better,clang++
row_sum.cpp,standard,metric,cpu_cycles,g++,clang++,99175031.0,93816242.0,-5358789.0,-5.403365,cycles,lower_is_better,clang++
row_sum.cpp,standard,metric,dtlb_load_misses,g++,clang++,24763.0,27256.0,2493.0,10.067439,misses,lower_is_better,g++
row_sum.cpp,standard,metric,execution_time_ms,g++,clang++,17.5782,17.0374,-0.5408,-3.076538,ms,lower_is_better,clang++
row_sum.cpp,standard,metric,frontend_stall_cycles,g++,clang++,4447969.0,3907383.0,-540586.0,-12.153547,cycles,lower_is_better,clang++
row_sum.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,4.485,4.1649,-0.3201,-7.137124,%,lower_is_better,clang++
row_sum.cpp,standard,metric,instruction_count,g++,clang++,230299850.0,161109712.0,-69190138.0,-30.043501,instructions,lower_is_better,clang++
row_sum.cpp,standard,metric,ipc,g++,clang++,2.3222,1.7173,-0.6049,-26.048575,insn/cycle,higher_is_better,g++
row_sum.cpp,standard,metric,itlb_load_misses,g++,clang++,286.0,303.0,17.0,5.944056,misses,lower_is_better,g++
row_sum.cpp,standard,metric,l1_cache_misses,g++,clang++,2729698.0,2717581.0,-12117.0,-0.443895,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,l1_icache_misses,g++,clang++,81483.0,76348.0,-5135.0,-6.301928,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,l2_cache_misses,g++,clang++,314753.0,219291.0,-95462.0,-30.329179,misses,lower_is_better,clang++
row_sum.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,11.5307,8.0693,-3.4614,-30.018993,%,lower_is_better,clang++
row_sum.cpp,standard,metric,ref_cycles,g++,clang++,68435274.0,64269474.0,-4165800.0,-6.087212,cycles,lower_is_better,clang++
row_sum.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,314753.0,219291.0,-95462.0,-30.329179,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,branch_instructions,g++,clang++,37876022.0,13386464.0,-24489558.0,-64.657154,branches,lower_is_better,clang++
row_sum.cpp,derived,metric,branch_mispredictions,g++,clang++,45662.0,31770.0,-13892.0,-30.423547,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,0.1206,0.2373,0.1167,96.766169,%,lower_is_better,g++
row_sum.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,5.1569,3.2389,-1.918,-37.192887,%,lower_is_better,clang++
row_sum.cpp,derived,metric,cache_misses,g++,clang++,288068.0,179697.0,-108371.0,-37.619937,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,cache_references,g++,clang++,5586031.0,5548071.0,-37960.0,-0.679552,references,lower_is_better,clang++
row_sum.cpp,derived,metric,cpu_cycles,g++,clang++,99175031.0,93816242.0,-5358789.0,-5.403365,cycles,lower_is_better,clang++
row_sum.cpp,derived,metric,dtlb_load_misses,g++,clang++,24763.0,27256.0,2493.0,10.067439,misses,lower_is_better,g++
row_sum.cpp,derived,metric,execution_time_ms,g++,clang++,17.5782,17.0374,-0.5408,-3.076538,ms,lower_is_better,clang++
row_sum.cpp,derived,metric,frontend_stall_cycles,g++,clang++,4447969.0,3907383.0,-540586.0,-12.153547,cycles,lower_is_better,clang++
row_sum.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,4.485,4.1649,-0.3201,-7.137124,%,lower_is_better,clang++
row_sum.cpp,derived,metric,instruction_count,g++,clang++,230299850.0,161109712.0,-69190138.0,-30.043501,instructions,lower_is_better,clang++
row_sum.cpp,derived,metric,ipc,g++,clang++,2.3222,1.7173,-0.6049,-26.048575,insn/cycle,higher_is_better,g++
row_sum.cpp,derived,metric,itlb_load_misses,g++,clang++,286.0,303.0,17.0,5.944056,misses,lower_is_better,g++
row_sum.cpp,derived,metric,l1_cache_misses,g++,clang++,2729698.0,2717581.0,-12117.0,-0.443895,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,l1_icache_misses,g++,clang++,81483.0,76348.0,-5135.0,-6.301928,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,l2_cache_misses,g++,clang++,314753.0,219291.0,-95462.0,-30.329179,misses,lower_is_better,clang++
row_sum.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,11.5307,8.0693,-3.4614,-30.018993,%,lower_is_better,clang++
row_sum.cpp,derived,metric,ref_cycles,g++,clang++,68435274.0,64269474.0,-4165800.0,-6.087212,cycles,lower_is_better,clang++
row_sum.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.001206,0.002373,0.001167,96.766169,,lower_is_better,g++
row_sum.cpp,derived,derived_metric,branch_mpki,g++,clang++,0.198272,0.197195,-0.001077,-0.543193,,lower_is_better,clang++
row_sum.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.051569,0.032389,-0.01918,-37.192887,,lower_is_better,clang++
row_sum.cpp,derived,derived_metric,cpi,g++,clang++,0.430634,0.582313,0.151679,35.222254,,lower_is_better,g++
row_sum.cpp,derived,derived_metric,execution_efficiency,g++,clang++,13101446.678272,9456238.158404,-3645208.519868,-27.822947,,higher_is_better,g++
row_sum.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.04485,0.041649,-0.003201,-7.137124,,lower_is_better,clang++
row_sum.cpp,derived,derived_metric,ipc,g++,clang++,2.322156,1.71729,-0.604866,-26.047604,,higher_is_better,g++
row_sum.cpp,derived,derived_metric,l1_mpki,g++,clang++,11.8528,16.867891,5.015091,42.311445,,lower_is_better,g++
row_sum.cpp,derived,derived_metric,l2_mpki,g++,clang++,1.36671,1.361128,-0.005582,-0.408426,,lower_is_better,clang++
row_sum.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.024255,0.034437,0.010182,41.978973,,lower_is_better,g++
small_sort.cpp,standard,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,109142.0,272405.0,163263.0,149.587693,misses,lower_is_better,g++
small_sort.cpp,standard,metric,branch_instructions,g++,clang++,160318517.0,169514890.0,9196373.0,5.736314,branches,lower_is_better,g++
small_sort.cpp,standard,metric,branch_mispredictions,g++,clang++,9026714.0,8751693.0,-275021.0,-3.046745,misses,lower_is_better,clang++
small_sort.cpp,standard,metric,branch_miss_rate_pct,g++,clang++,5.6305,5.1628,-0.4677,-8.306545,%,lower_is_better,clang++
small_sort.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,1.7429,2.4784,0.7355,42.199782,%,lower_is_better,g++
small_sort.cpp,standard,metric,cache_misses,g++,clang++,116156.0,221606.0,105450.0,90.783085,misses,lower_is_better,g++
small_sort.cpp,standard,metric,cache_references,g++,clang++,6664591.0,8941557.0,2276966.0,34.165127,references,lower_is_better,g++
small_sort.cpp,standard,metric,cpu_cycles,g++,clang++,418684301.0,376246853.0,-42437448.0,-10.135906,cycles,lower_is_better,clang++
small_sort.cpp,standard,metric,dtlb_load_misses,g++,clang++,3713.0,7508.0,3795.0,102.208457,misses,lower_is_better,g++
small_sort.cpp,standard,metric,execution_time_ms,g++,clang++,76.728,68.43,-8.298,-10.814826,ms,lower_is_better,clang++
small_sort.cpp,standard,metric,frontend_stall_cycles,g++,clang++,128976382.0,132282135.0,3305753.0,2.563068,cycles,lower_is_better,g++
small_sort.cpp,standard,metric,frontend_stall_ratio_pct,g++,clang++,30.8052,35.1583,4.3531,14.131056,%,lower_is_better,g++
small_sort.cpp,standard,metric,instruction_count,g++,clang++,907309711.0,747690576.0,-159619135.0,-17.592574,instructions,lower_is_better,clang++
small_sort.cpp,standard,metric,ipc,g++,clang++,2.167,1.9872,-0.1798,-8.297185,insn/cycle,higher_is_better,g++
small_sort.cpp,standard,metric,itlb_load_misses,g++,clang++,269.0,309.0,40.0,14.869888,misses,lower_is_better,g++
small_sort.cpp,standard,metric,l1_cache_misses,g++,clang++,5247358.0,5325706.0,78348.0,1.493094,misses,lower_is_better,g++
small_sort.cpp,standard,metric,l1_icache_misses,g++,clang++,32638.0,31890.0,-748.0,-2.291807,misses,lower_is_better,clang++
small_sort.cpp,standard,metric,l2_cache_misses,g++,clang++,109142.0,272405.0,163263.0,149.587693,misses,lower_is_better,g++
small_sort.cpp,standard,metric,l2_per_l1_miss_pct,g++,clang++,2.0799,5.1149,3.035,145.920477,%,lower_is_better,g++
small_sort.cpp,standard,metric,ref_cycles,g++,clang++,288510606.0,258441452.0,-30069154.0,-10.422201,cycles,lower_is_better,clang++
small_sort.cpp,derived,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,109142.0,272405.0,163263.0,149.587693,misses,lower_is_better,g++
small_sort.cpp,derived,metric,branch_instructions,g++,clang++,160318517.0,169514890.0,9196373.0,5.736314,branches,lower_is_better,g++
small_sort.cpp,derived,metric,branch_mispredictions,g++,clang++,9026714.0,8751693.0,-275021.0,-3.046745,misses,lower_is_better,clang++
small_sort.cpp,derived,metric,branch_miss_rate_pct,g++,clang++,5.6305,5.1628,-0.4677,-8.306545,%,lower_is_better,clang++
small_sort.cpp,derived,metric,cache_miss_rate_pct,g++,clang++,1.7429,2.4784,0.7355,42.199782,%,lower_is_better,g++
small_sort.cpp,derived,metric,cache_misses,g++,clang++,116156.0,221606.0,105450.0,90.783085,misses,lower_is_better,g++
small_sort.cpp,derived,metric,cache_references,g++,clang++,6664591.0,8941557.0,2276966.0,34.165127,references,lower_is_better,g++
small_sort.cpp,derived,metric,cpu_cycles,g++,clang++,418684301.0,376246853.0,-42437448.0,-10.135906,cycles,lower_is_better,clang++
small_sort.cpp,derived,metric,dtlb_load_misses,g++,clang++,3713.0,7508.0,3795.0,102.208457,misses,lower_is_better,g++
small_sort.cpp,derived,metric,execution_time_ms,g++,clang++,76.728,68.43,-8.298,-10.814826,ms,lower_is_better,clang++
small_sort.cpp,derived,metric,frontend_stall_cycles,g++,clang++,128976382.0,132282135.0,3305753.0,2.563068,cycles,lower_is_better,g++
small_sort.cpp,derived,metric,frontend_stall_ratio_pct,g++,clang++,30.8052,35.1583,4.3531,14.131056,%,lower_is_better,g++
small_sort.cpp,derived,metric,instruction_count,g++,clang++,907309711.0,747690576.0,-159619135.0,-17.592574,instructions,lower_is_better,clang++
small_sort.cpp,derived,metric,ipc,g++,clang++,2.167,1.9872,-0.1798,-8.297185,insn/cycle,higher_is_better,g++
small_sort.cpp,derived,metric,itlb_load_misses,g++,clang++,269.0,309.0,40.0,14.869888,misses,lower_is_better,g++
small_sort.cpp,derived,metric,l1_cache_misses,g++,clang++,5247358.0,5325706.0,78348.0,1.493094,misses,lower_is_better,g++
small_sort.cpp,derived,metric,l1_icache_misses,g++,clang++,32638.0,31890.0,-748.0,-2.291807,misses,lower_is_better,clang++
small_sort.cpp,derived,metric,l2_cache_misses,g++,clang++,109142.0,272405.0,163263.0,149.587693,misses,lower_is_better,g++
small_sort.cpp,derived,metric,l2_per_l1_miss_pct,g++,clang++,2.0799,5.1149,3.035,145.920477,%,lower_is_better,g++
small_sort.cpp,derived,metric,ref_cycles,g++,clang++,288510606.0,258441452.0,-30069154.0,-10.422201,cycles,lower_is_better,clang++
small_sort.cpp,derived,derived_metric,branch_miss_rate,g++,clang++,0.056305,0.051628,-0.004677,-8.306545,,lower_is_better,clang++
small_sort.cpp,derived,derived_metric,branch_mpki,g++,clang++,9.948878,11.704966,1.756088,17.651116,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,cache_miss_rate,g++,clang++,0.017429,0.024784,0.007355,42.199782,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,cpi,g++,clang++,0.461457,0.503212,0.041755,9.048514,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,execution_efficiency,g++,clang++,11825014.479721,10926356.510302,-898657.969419,-7.599635,,higher_is_better,g++
small_sort.cpp,derived,derived_metric,frontend_stall_ratio,g++,clang++,0.308052,0.351583,0.043531,14.131056,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,ipc,g++,clang++,2.16705,1.987234,-0.179816,-8.297732,,higher_is_better,g++
small_sort.cpp,derived,derived_metric,l1_mpki,g++,clang++,5.783425,7.122874,1.339449,23.160134,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,l2_mpki,g++,clang++,0.120292,0.364329,0.244037,202.870515,,lower_is_better,g++
small_sort.cpp,derived,derived_metric,memory_intensity,g++,clang++,0.007345,0.011959,0.004614,62.818244,,lower_is_better,g++
stencil_2d.cpp,standard,metric,amd_l2_ic_dc_miss_in_l2,g++,clang++,182458.0,160228.0,-22230.0,-12.183626,misses,lower_is_better,clang++
stencil_2d.cpp,standard,metric,branch_instructions,g++,clang++,15263260.0,15235560.0,-27700.0,-0.181482,branches,lower_is_better,clang++
stencil_2d.cpp,standard,metric,branch_mispredictions,g++,clang++,33463.0,31598.0,-1865.0,-5.57332,misses,lower_is_better,clang++
stencil_2d.cpp,standard,metric,branch_miss_rate_pct,g++,clang++,0.2192,0.2074,-0.0118,-5.383212,%,lower_is_better,clang++
stencil_2d.cpp,standard,metric,cache_miss_rate_pct,g++,clang++,3.5628,3.5928,0.03,0.842034,%,lower_is_better,g++
stencil_2d.cpp,standard,metric,cache_misses,g++,clang++,179177.0,190710.0,11533.0,6.436652,misses,lower_is_better,g++
stencil_2d.cpp,standard,metric,cache_references,g++,clang++,5029045.0,5308177.0,279132.0,5.550398,references,lower_is_better,g++
stencil_2d.cpp,standard,metric,cpu_cycles,g++,clang++,50900555.0,60169013.0,9268458.0,18.208953,cycles,lower_is_better,g++
stencil_2d.cpp,standard,metric,dtlb_load_misses,g++,clang++,10819.0,12263.0,1444.0,13.34689,misses,lower_is_better,g++
stencil_2d.cpp,standard,metric,execution_time_ms,g++,clang++,8.972,11.1506,2.1786,24.282211,ms,lower_is_better,g++
